Testing v8 version different from logging version
Statistical profiling result from isolate-0x562c3ce11fc0-52-v8.log, (106201 ticks, 56096 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
     87   30.9%        LazyCompile: *<anonymous> /app/node_modules/busboy/lib/types/multipart.js:124:31
     87  100.0%          LazyCompile: *emit events.js:262:44
     87  100.0%            LazyCompile: ~<anonymous> /app/node_modules/dicer/lib/Dicer.js:49:38
     85   11.6%      LazyCompile: ~isInsideNodeModules internal/util.js:353:29
     85  100.0%        LazyCompile: ~showFlaggedDeprecation buffer.js:177:32
     81   95.3%          LazyCompile: ~Buffer buffer.js:277:16
     69   85.2%            LazyCompile: ~decodeText /app/node_modules/busboy/lib/utils.js:95:20
     12   14.8%            LazyCompile: ~SBMH /app/node_modules/streamsearch/lib/sbmh.js:15:14
      4    4.7%          LazyCompile: *SBMH /app/node_modules/streamsearch/lib/sbmh.js:15:14
      4  100.0%            LazyCompile: ~Dicer.setBoundary /app/node_modules/dicer/lib/Dicer.js:123:39
     60    8.2%      LazyCompile: *SBMH /app/node_modules/streamsearch/lib/sbmh.js:15:14
     33   55.0%        LazyCompile: ~Dicer.setBoundary /app/node_modules/dicer/lib/Dicer.js:123:39
     33  100.0%          LazyCompile: ~Dicer /app/node_modules/dicer/lib/Dicer.js:15:15
     33  100.0%            LazyCompile: ~Multipart /app/node_modules/busboy/lib/types/multipart.js:24:19
     27   45.0%        LazyCompile: ~HeaderParser /app/node_modules/dicer/lib/HeaderParser.js:12:22
     27  100.0%          LazyCompile: ~Dicer /app/node_modules/dicer/lib/Dicer.js:15:15
     27  100.0%            LazyCompile: ~Multipart /app/node_modules/busboy/lib/types/multipart.js:24:19
    634    1.1%    LazyCompile: ~readSync fs.js:536:18
    634  100.0%      LazyCompile: ~tryReadSync fs.js:349:21
    634  100.0%        LazyCompile: ~readFileSync fs.js:361:22
    630   99.4%          LazyCompile: ~Module._extensions..js internal/modules/cjs/loader.js:1008:37
    630  100.0%            LazyCompile: ~Module.load internal/modules/cjs/loader.js:851:33

  28578   26.9%  /lib/ld-musl-x86_64.so.1
   1056    3.7%    LazyCompile: *stat internal/modules/cjs/loader.js:123:14
    693   65.6%      LazyCompile: ~tryFile internal/modules/cjs/loader.js:326:17
    651   93.9%        LazyCompile: ~tryExtensions internal/modules/cjs/loader.js:342:23
    408   62.7%          LazyCompile: ~Module._findPath internal/modules/cjs/loader.js:436:28
    408  100.0%            LazyCompile: ~Module._resolveFilename internal/modules/cjs/loader.js:731:35
    214   32.9%          LazyCompile: *Module._findPath internal/modules/cjs/loader.js:436:28
    214  100.0%            LazyCompile: ~Module._resolveFilename internal/modules/cjs/loader.js:731:35
     29    4.5%          LazyCompile: ~tryPackage internal/modules/cjs/loader.js:279:20
     29  100.0%            LazyCompile: ~Module._findPath internal/modules/cjs/loader.js:436:28
     39    5.6%        LazyCompile: ~tryPackage internal/modules/cjs/loader.js:279:20
     33   84.6%          LazyCompile: ~Module._findPath internal/modules/cjs/loader.js:436:28
     33  100.0%            LazyCompile: ~Module._resolveFilename internal/modules/cjs/loader.js:731:35
      6   15.4%          LazyCompile: *Module._findPath internal/modules/cjs/loader.js:436:28
      6  100.0%            LazyCompile: ~Module._resolveFilename internal/modules/cjs/loader.js:731:35
    277   26.2%      LazyCompile: ~Module._findPath internal/modules/cjs/loader.js:436:28
    277  100.0%        LazyCompile: ~Module._resolveFilename internal/modules/cjs/loader.js:731:35
    277  100.0%          LazyCompile: ~Module._load internal/modules/cjs/loader.js:648:24
    277  100.0%            LazyCompile: ~Module.require internal/modules/cjs/loader.js:879:36
     26    2.5%      LazyCompile: *Module._load internal/modules/cjs/loader.js:648:24
      5   19.2%        Eval: ~<anonymous> /app/node_modules/mysql/lib/protocol/sequences/Query.js:1:1
      5  100.0%          LazyCompile: *Module._load internal/modules/cjs/loader.js:648:24
      5  100.0%            Eval: ~<anonymous> /app/node_modules/mysql/lib/protocol/sequences/index.js:1:1
      4   15.4%        Eval: ~<anonymous> /app/node_modules/mysql/lib/protocol/SqlString.js:1:1
      4  100.0%          LazyCompile: *Module._load internal/modules/cjs/loader.js:648:24
      4  100.0%            Eval: ~<anonymous> /app/node_modules/mysql/lib/Connection.js:1:1
      3   11.5%        Eval: ~<anonymous> /app/node_modules/mysql/lib/protocol/sequences/index.js:1:1
      3  100.0%          Eval: ~<anonymous> /app/node_modules/mysql/lib/protocol/Protocol.js:1:1
      3  100.0%            Eval: ~<anonymous> /app/node_modules/mysql/lib/Connection.js:1:1
      3   11.5%        Eval: ~<anonymous> /app/node_modules/mysql/lib/protocol/Protocol.js:1:1
      3  100.0%          Eval: ~<anonymous> /app/node_modules/mysql/lib/Connection.js:1:1
      3  100.0%            LazyCompile: ~loadClass /app/node_modules/mysql/index.js:123:19
      2    7.7%        Eval: ~<anonymous> /app/node_modules/mysql/lib/protocol/sequences/ChangeUser.js:1:1
      2  100.0%          Eval: ~<anonymous> /app/node_modules/mysql/lib/protocol/sequences/index.js:1:1
      2  100.0%            Eval: ~<anonymous> /app/node_modules/mysql/lib/protocol/Protocol.js:1:1
      2    7.7%        Eval: ~<anonymous> /app/node_modules/mysql/lib/protocol/packets/index.js:1:1
      2  100.0%          Eval: ~<anonymous> /app/node_modules/mysql/lib/protocol/sequences/Sequence.js:1:1
      2  100.0%            Eval: ~<anonymous> /app/node_modules/mysql/lib/protocol/sequences/ChangeUser.js:1:1
      2    7.7%        Eval: ~<anonymous> /app/node_modules/mysql/lib/Connection.js:1:1
      2  100.0%          LazyCompile: ~loadClass /app/node_modules/mysql/index.js:123:19
      2  100.0%            LazyCompile: ~createConnection /app/node_modules/mysql/index.js:9:53
      1    3.8%        LazyCompile: ~loadClass /app/node_modules/mysql/index.js:123:19
      1  100.0%          LazyCompile: ~createConnection /app/node_modules/mysql/index.js:9:53
      1  100.0%            LazyCompile: ~<anonymous> /app/node_modules/knex/lib/dialects/mysql/index.js:64:24
      1    3.8%        Eval: ~<anonymous> /app/node_modules/sqlstring/index.js:1:1
      1  100.0%          LazyCompile: *Module._load internal/modules/cjs/loader.js:648:24
      1  100.0%            Eval: ~<anonymous> /app/node_modules/mysql/lib/protocol/SqlString.js:1:1
      1    3.8%        Eval: ~<anonymous> /app/node_modules/mysql/lib/protocol/sequences/Sequence.js:1:1
      1  100.0%          Eval: ~<anonymous> /app/node_modules/mysql/lib/protocol/sequences/ChangeUser.js:1:1
      1  100.0%            Eval: ~<anonymous> /app/node_modules/mysql/lib/protocol/sequences/index.js:1:1
      1    3.8%        Eval: ~<anonymous> /app/node_modules/mysql/lib/protocol/sequences/Handshake.js:1:1
      1  100.0%          LazyCompile: *Module._load internal/modules/cjs/loader.js:648:24
      1  100.0%            Eval: ~<anonymous> /app/node_modules/mysql/lib/protocol/sequences/index.js:1:1
      1    3.8%        Eval: ~<anonymous> /app/node_modules/mysql/lib/protocol/packets/RowDataPacket.js:1:1
      1  100.0%          LazyCompile: *Module._load internal/modules/cjs/loader.js:648:24
      1  100.0%            Eval: ~<anonymous> /app/node_modules/mysql/lib/protocol/packets/index.js:1:1
     12    1.1%      Eval: ~<anonymous> /app/node_modules/iconv-lite/encodings/index.js:1:1
     12  100.0%        LazyCompile: ~getCodec /app/node_modules/iconv-lite/lib/index.js:63:35
     12  100.0%          LazyCompile: ~getDecoder /app/node_modules/iconv-lite/lib/index.js:126:39
     12  100.0%            LazyCompile: ~getDecoder /app/node_modules/raw-body/index.js:41:21
     11    1.0%      Eval: ~<anonymous> /app/node_modules/mysql/lib/protocol/packets/index.js:1:1
     11  100.0%        Eval: ~<anonymous> /app/node_modules/mysql/lib/protocol/sequences/Sequence.js:1:1
     11  100.0%          Eval: ~<anonymous> /app/node_modules/mysql/lib/protocol/sequences/ChangeUser.js:1:1
     11  100.0%            Eval: ~<anonymous> /app/node_modules/mysql/lib/protocol/sequences/index.js:1:1
    403    1.4%    LazyCompile: *emit events.js:262:44
    210   52.1%      LazyCompile: ~SBMH._sbmh_feed /app/node_modules/streamsearch/lib/sbmh.js:60:37
    210  100.0%        LazyCompile: ~SBMH.push /app/node_modules/streamsearch/lib/sbmh.js:49:31
    210  100.0%          LazyCompile: ~Dicer._write /app/node_modules/dicer/lib/Dicer.js:83:34
    210  100.0%            LazyCompile: *Writable.write _stream_writable.js:291:36
     43   10.7%      LazyCompile: ~Protocol.end /app/node_modules/mysql/lib/protocol/Protocol.js:100:34
     43  100.0%        LazyCompile: ~<anonymous> /app/node_modules/mysql/lib/Connection.js:93:62
     39   90.7%          LazyCompile: ~<anonymous> /app/node_modules/mysql/lib/Connection.js:520:19
     39  100.0%            LazyCompile: *emit events.js:262:44
      4    9.3%          LazyCompile: *endReadableNT _stream_readable.js:1234:23
     36    8.9%      LazyCompile: *resume_ _stream_readable.js:980:17
     36    8.9%      LazyCompile: *emit events.js:262:44
     35   97.2%        LazyCompile: ~Dicer._oninfo /app/node_modules/dicer/lib/Dicer.js:142:35
     35  100.0%          LazyCompile: ~<anonymous> /app/node_modules/dicer/lib/Dicer.js:126:36
     35  100.0%            LazyCompile: *emit events.js:262:44
      1    2.8%        LazyCompile: *emit events.js:262:44
      1  100.0%          LazyCompile: ~SBMH._sbmh_feed /app/node_modules/streamsearch/lib/sbmh.js:60:37
      1  100.0%            LazyCompile: ~SBMH.push /app/node_modules/streamsearch/lib/sbmh.js:49:31
     23    5.7%      LazyCompile: ~Sequence.end /app/node_modules/mysql/lib/protocol/sequences/Sequence.js:57:34
     21   91.3%        LazyCompile: ~end /app/node_modules/mysql/lib/protocol/sequences/Quit.js:18:34
     21  100.0%          LazyCompile: ~Protocol.end /app/node_modules/mysql/lib/protocol/Protocol.js:100:34
     21  100.0%            LazyCompile: ~<anonymous> /app/node_modules/mysql/lib/Connection.js:93:62
      2    8.7%        LazyCompile: ~Sequence.OkPacket /app/node_modules/mysql/lib/protocol/sequences/Sequence.js:91:42
      2  100.0%          LazyCompile: ~Protocol._parsePacket /app/node_modules/mysql/lib/protocol/Protocol.js:242:43
      2  100.0%            LazyCompile: ~_parsePacket /app/node_modules/mysql/lib/protocol/Parser.js:419:54
     10    2.5%      LazyCompile: *processTicksAndRejections internal/process/task_queues.js:69:35
      7    1.7%      LazyCompile: ~<anonymous> net.js:673:24
      6    1.5%      LazyCompile: ~afterConnect net.js:1110:22
      5    1.2%      LazyCompile: ~onFinish _http_outgoing.js:733:18
      5  100.0%        LazyCompile: *onCorkedFinish _stream_writable.js:667:24
      5  100.0%          LazyCompile: *processTicksAndRejections internal/process/task_queues.js:69:35
    335    1.2%    LazyCompile: ~handle /app/node_modules/express/lib/router/layer.js:86:49
    257   76.7%      LazyCompile: ~trim_prefix /app/node_modules/express/lib/router/index.js:288:23
    257  100.0%        LazyCompile: ~<anonymous> /app/node_modules/express/lib/router/index.js:275:64
    257  100.0%          LazyCompile: ~process_params /app/node_modules/express/lib/router/index.js:327:47
    257  100.0%            LazyCompile: ~next /app/node_modules/express/lib/router/index.js:176:16
     76   22.7%      LazyCompile: ~next /app/node_modules/express/lib/router/route.js:114:16
     50   65.8%        LazyCompile: ~dispatch /app/node_modules/express/lib/router/route.js:98:45
     50  100.0%          LazyCompile: ~handle /app/node_modules/express/lib/router/layer.js:86:49
     50  100.0%            LazyCompile: ~<anonymous> /app/node_modules/express/lib/router/index.js:275:64
     15   19.7%        LazyCompile: ~<anonymous> /app/middleware/index.js:12:10
     15  100.0%          LazyCompile: ~handle /app/node_modules/express/lib/router/layer.js:86:49
     15  100.0%            LazyCompile: ~next /app/node_modules/express/lib/router/route.js:114:16
      6    7.9%        LazyCompile: ~exports.validateLockData /app/middleware/index.js:142:28
      6  100.0%          LazyCompile: ~handle /app/node_modules/express/lib/router/layer.js:86:49
      6  100.0%            LazyCompile: ~next /app/node_modules/express/lib/router/route.js:114:16
      2    2.6%        LazyCompile: ~listener /app/node_modules/on-finished/index.js:161:20
      2  100.0%          LazyCompile: ~onFinish /app/node_modules/on-finished/index.js:95:20
      2  100.0%            LazyCompile: ~callback /app/node_modules/ee-first/index.js:53:20
      2    2.6%        LazyCompile: ~<anonymous> /app/node_modules/multer/lib/make-middleware.js:53:32
      2  100.0%          LazyCompile: ~listener /app/node_modules/on-finished/index.js:161:20
      2  100.0%            LazyCompile: ~onFinish /app/node_modules/on-finished/index.js:95:20
      1    1.3%        LazyCompile: ~exports.validateSignature /app/middleware/index.js:89:29
      1  100.0%          LazyCompile: ~handle /app/node_modules/express/lib/router/layer.js:86:49
      1  100.0%            LazyCompile: ~next /app/node_modules/express/lib/router/route.js:114:16
    296    1.0%    LazyCompile: ~structuredStack structured-stack:3:38
    137   46.3%      LazyCompile: *isInsideNodeModules internal/util.js:353:29
    137  100.0%        LazyCompile: ~showFlaggedDeprecation buffer.js:177:32
    125   91.2%          LazyCompile: ~Buffer buffer.js:277:16
    125  100.0%            LazyCompile: ~decodeText /app/node_modules/busboy/lib/utils.js:95:20
     12    8.8%          LazyCompile: *SBMH /app/node_modules/streamsearch/lib/sbmh.js:15:14
     12  100.0%            LazyCompile: ~Dicer.setBoundary /app/node_modules/dicer/lib/Dicer.js:123:39
    115   38.9%      LazyCompile: *Buffer buffer.js:277:16
     79   68.7%        LazyCompile: ~decodeText /app/node_modules/busboy/lib/utils.js:95:20
     42   53.2%          LazyCompile: ~onEnd /app/node_modules/busboy/lib/types/multipart.js:257:25
     42  100.0%            LazyCompile: *emit events.js:262:44
     37   46.8%          LazyCompile: ~<anonymous> /app/node_modules/busboy/lib/types/multipart.js:124:31
     37  100.0%            LazyCompile: *emit events.js:262:44
     36   31.3%        LazyCompile: *<anonymous> /app/node_modules/busboy/lib/types/multipart.js:124:31
     36  100.0%          LazyCompile: *emit events.js:262:44
     36  100.0%            LazyCompile: ~<anonymous> /app/node_modules/dicer/lib/Dicer.js:49:38
     24    8.1%      LazyCompile: *SBMH /app/node_modules/streamsearch/lib/sbmh.js:15:14
     13   54.2%        LazyCompile: ~HeaderParser /app/node_modules/dicer/lib/HeaderParser.js:12:22
     13  100.0%          LazyCompile: ~Dicer /app/node_modules/dicer/lib/Dicer.js:15:15
     13  100.0%            LazyCompile: ~Multipart /app/node_modules/busboy/lib/types/multipart.js:24:19
     11   45.8%        LazyCompile: ~Dicer.setBoundary /app/node_modules/dicer/lib/Dicer.js:123:39
     11  100.0%          LazyCompile: ~Dicer /app/node_modules/dicer/lib/Dicer.js:15:15
     11  100.0%            LazyCompile: ~Multipart /app/node_modules/busboy/lib/types/multipart.js:24:19
     20    6.8%      LazyCompile: ~isInsideNodeModules internal/util.js:353:29
     20  100.0%        LazyCompile: ~showFlaggedDeprecation buffer.js:177:32
     20  100.0%          LazyCompile: ~Buffer buffer.js:277:16
     15   75.0%            LazyCompile: ~decodeText /app/node_modules/busboy/lib/utils.js:95:20
      5   25.0%            LazyCompile: ~SBMH /app/node_modules/streamsearch/lib/sbmh.js:15:14

   5866    5.5%  LazyCompile: *ByteInputStream.get /app/node_modules/busboy/deps/encoding/encoding.js:92:22
   3048   52.0%    LazyCompile: *decode /app/node_modules/busboy/deps/encoding/encoding.js:897:26
   2598   85.2%      LazyCompile: ~decodeText /app/node_modules/busboy/lib/utils.js:95:20
   2598  100.0%        LazyCompile: ~onEnd /app/node_modules/busboy/lib/types/multipart.js:257:25
   2506   96.5%          LazyCompile: *emit events.js:262:44
   2460   98.2%            LazyCompile: ~onPart /app/node_modules/busboy/lib/types/multipart.js:106:32
     46    1.8%            LazyCompile: ~endReadableNT _stream_readable.js:1234:23
     88    3.4%          LazyCompile: *endReadableNT _stream_readable.js:1234:23
     88  100.0%            LazyCompile: *processTicksAndRejections internal/process/task_queues.js:69:35
    438   14.4%      LazyCompile: *emit events.js:262:44
    438  100.0%        LazyCompile: *emit events.js:262:44
    438  100.0%          LazyCompile: ~Dicer._oninfo /app/node_modules/dicer/lib/Dicer.js:142:35
    438  100.0%            LazyCompile: ~<anonymous> /app/node_modules/dicer/lib/Dicer.js:126:36
   1512   25.8%    LazyCompile: *UTF8Decoder.decode /app/node_modules/busboy/deps/encoding/encoding.js:1038:25
   1512  100.0%      LazyCompile: *decode /app/node_modules/busboy/deps/encoding/encoding.js:897:26
   1283   84.9%        LazyCompile: ~decodeText /app/node_modules/busboy/lib/utils.js:95:20
   1283  100.0%          LazyCompile: ~onEnd /app/node_modules/busboy/lib/types/multipart.js:257:25
   1244   97.0%            LazyCompile: *emit events.js:262:44
     38    3.0%            LazyCompile: *endReadableNT _stream_readable.js:1234:23
    224   14.8%        LazyCompile: *emit events.js:262:44
    224  100.0%          LazyCompile: *emit events.js:262:44
    224  100.0%            LazyCompile: ~Dicer._oninfo /app/node_modules/dicer/lib/Dicer.js:142:35
   1143   19.5%    LazyCompile: ~decodeText /app/node_modules/busboy/lib/utils.js:95:20
   1143  100.0%      LazyCompile: ~onEnd /app/node_modules/busboy/lib/types/multipart.js:257:25
   1109   97.0%        LazyCompile: *emit events.js:262:44
   1083   97.7%          LazyCompile: ~onPart /app/node_modules/busboy/lib/types/multipart.js:106:32
   1083  100.0%            LazyCompile: *emit events.js:262:44
     26    2.3%          LazyCompile: ~endReadableNT _stream_readable.js:1234:23
     26  100.0%            LazyCompile: *processTicksAndRejections internal/process/task_queues.js:69:35
     33    2.9%        LazyCompile: *endReadableNT _stream_readable.js:1234:23
     33  100.0%          LazyCompile: *processTicksAndRejections internal/process/task_queues.js:69:35
    157    2.7%    LazyCompile: *emit events.js:262:44
    157  100.0%      LazyCompile: *emit events.js:262:44
    157  100.0%        LazyCompile: ~Dicer._oninfo /app/node_modules/dicer/lib/Dicer.js:142:35
    157  100.0%          LazyCompile: ~<anonymous> /app/node_modules/dicer/lib/Dicer.js:126:36
    141   89.8%            LazyCompile: *emit events.js:262:44
     16   10.2%            LazyCompile: *SBMH._sbmh_feed /app/node_modules/streamsearch/lib/sbmh.js:60:37

   3867    3.6%  LazyCompile: *CodePointOutputStream.emit /app/node_modules/busboy/deps/encoding/encoding.js:231:23
   2468   63.8%    LazyCompile: *decode /app/node_modules/busboy/deps/encoding/encoding.js:897:26
   2143   86.8%      LazyCompile: ~decodeText /app/node_modules/busboy/lib/utils.js:95:20
   2143  100.0%        LazyCompile: ~onEnd /app/node_modules/busboy/lib/types/multipart.js:257:25
   2072   96.7%          LazyCompile: *emit events.js:262:44
   2042   98.6%            LazyCompile: ~onPart /app/node_modules/busboy/lib/types/multipart.js:106:32
     30    1.4%            LazyCompile: ~endReadableNT _stream_readable.js:1234:23
     71    3.3%          LazyCompile: *endReadableNT _stream_readable.js:1234:23
     71  100.0%            LazyCompile: *processTicksAndRejections internal/process/task_queues.js:69:35
    315   12.8%      LazyCompile: *emit events.js:262:44
    315  100.0%        LazyCompile: *emit events.js:262:44
    315  100.0%          LazyCompile: ~Dicer._oninfo /app/node_modules/dicer/lib/Dicer.js:142:35
    315  100.0%            LazyCompile: ~<anonymous> /app/node_modules/dicer/lib/Dicer.js:126:36
   1192   30.8%    LazyCompile: ~decodeText /app/node_modules/busboy/lib/utils.js:95:20
   1192  100.0%      LazyCompile: ~onEnd /app/node_modules/busboy/lib/types/multipart.js:257:25
   1155   96.9%        LazyCompile: *emit events.js:262:44
   1130   97.8%          LazyCompile: ~onPart /app/node_modules/busboy/lib/types/multipart.js:106:32
   1130  100.0%            LazyCompile: *emit events.js:262:44
     25    2.2%          LazyCompile: ~endReadableNT _stream_readable.js:1234:23
     25  100.0%            LazyCompile: *processTicksAndRejections internal/process/task_queues.js:69:35
     36    3.0%        LazyCompile: *endReadableNT _stream_readable.js:1234:23
     36  100.0%          LazyCompile: *processTicksAndRejections internal/process/task_queues.js:69:35
    196    5.1%    LazyCompile: *emit events.js:262:44
    196  100.0%      LazyCompile: *emit events.js:262:44
    196  100.0%        LazyCompile: ~Dicer._oninfo /app/node_modules/dicer/lib/Dicer.js:142:35
    196  100.0%          LazyCompile: ~<anonymous> /app/node_modules/dicer/lib/Dicer.js:126:36
    180   91.8%            LazyCompile: *emit events.js:262:44
     16    8.2%            LazyCompile: *SBMH._sbmh_feed /app/node_modules/streamsearch/lib/sbmh.js:60:37

   3663    3.4%  LazyCompile: *UTF8Decoder.decode /app/node_modules/busboy/deps/encoding/encoding.js:1038:25
   2307   63.0%    LazyCompile: *decode /app/node_modules/busboy/deps/encoding/encoding.js:897:26
   1974   85.6%      LazyCompile: ~decodeText /app/node_modules/busboy/lib/utils.js:95:20
   1974  100.0%        LazyCompile: ~onEnd /app/node_modules/busboy/lib/types/multipart.js:257:25
   1897   96.1%          LazyCompile: *emit events.js:262:44
   1860   98.0%            LazyCompile: ~onPart /app/node_modules/busboy/lib/types/multipart.js:106:32
     37    2.0%            LazyCompile: ~endReadableNT _stream_readable.js:1234:23
     75    3.8%          LazyCompile: *endReadableNT _stream_readable.js:1234:23
     75  100.0%            LazyCompile: *processTicksAndRejections internal/process/task_queues.js:69:35
    323   14.0%      LazyCompile: *emit events.js:262:44
    323  100.0%        LazyCompile: *emit events.js:262:44
    323  100.0%          LazyCompile: ~Dicer._oninfo /app/node_modules/dicer/lib/Dicer.js:142:35
    323  100.0%            LazyCompile: ~<anonymous> /app/node_modules/dicer/lib/Dicer.js:126:36
   1131   30.9%    LazyCompile: ~decodeText /app/node_modules/busboy/lib/utils.js:95:20
   1131  100.0%      LazyCompile: ~onEnd /app/node_modules/busboy/lib/types/multipart.js:257:25
   1096   96.9%        LazyCompile: *emit events.js:262:44
   1062   96.9%          LazyCompile: ~onPart /app/node_modules/busboy/lib/types/multipart.js:106:32
   1062  100.0%            LazyCompile: *emit events.js:262:44
     34    3.1%          LazyCompile: ~endReadableNT _stream_readable.js:1234:23
     34  100.0%            LazyCompile: *processTicksAndRejections internal/process/task_queues.js:69:35
     35    3.1%        LazyCompile: *endReadableNT _stream_readable.js:1234:23
     35  100.0%          LazyCompile: *processTicksAndRejections internal/process/task_queues.js:69:35
    218    6.0%    LazyCompile: *emit events.js:262:44
    218  100.0%      LazyCompile: *emit events.js:262:44
    218  100.0%        LazyCompile: ~Dicer._oninfo /app/node_modules/dicer/lib/Dicer.js:142:35
    218  100.0%          LazyCompile: ~<anonymous> /app/node_modules/dicer/lib/Dicer.js:126:36
    199   91.3%            LazyCompile: *emit events.js:262:44
     19    8.7%            LazyCompile: *SBMH._sbmh_feed /app/node_modules/streamsearch/lib/sbmh.js:60:37

   2772    2.6%  LazyCompile: *ByteInputStream.offset /app/node_modules/busboy/deps/encoding/encoding.js:98:25
   1437   51.8%    LazyCompile: *decode /app/node_modules/busboy/deps/encoding/encoding.js:897:26
   1230   85.6%      LazyCompile: ~decodeText /app/node_modules/busboy/lib/utils.js:95:20
   1230  100.0%        LazyCompile: ~onEnd /app/node_modules/busboy/lib/types/multipart.js:257:25
   1184   96.3%          LazyCompile: *emit events.js:262:44
   1163   98.2%            LazyCompile: ~onPart /app/node_modules/busboy/lib/types/multipart.js:106:32
     21    1.8%            LazyCompile: ~endReadableNT _stream_readable.js:1234:23
     45    3.7%          LazyCompile: *endReadableNT _stream_readable.js:1234:23
     45  100.0%            LazyCompile: *processTicksAndRejections internal/process/task_queues.js:69:35
    197   13.7%      LazyCompile: *emit events.js:262:44
    197  100.0%        LazyCompile: *emit events.js:262:44
    197  100.0%          LazyCompile: ~Dicer._oninfo /app/node_modules/dicer/lib/Dicer.js:142:35
    197  100.0%            LazyCompile: ~<anonymous> /app/node_modules/dicer/lib/Dicer.js:126:36
   1335   48.2%    LazyCompile: *UTF8Decoder.decode /app/node_modules/busboy/deps/encoding/encoding.js:1038:25
   1335  100.0%      LazyCompile: *decode /app/node_modules/busboy/deps/encoding/encoding.js:897:26
   1127   84.4%        LazyCompile: ~decodeText /app/node_modules/busboy/lib/utils.js:95:20
   1127  100.0%          LazyCompile: ~onEnd /app/node_modules/busboy/lib/types/multipart.js:257:25
   1080   95.8%            LazyCompile: *emit events.js:262:44
     47    4.2%            LazyCompile: *endReadableNT _stream_readable.js:1234:23
    200   15.0%        LazyCompile: *emit events.js:262:44
    200  100.0%          LazyCompile: *emit events.js:262:44
    200  100.0%            LazyCompile: ~Dicer._oninfo /app/node_modules/dicer/lib/Dicer.js:142:35

   1470    1.4%  LazyCompile: *decode /app/node_modules/busboy/deps/encoding/encoding.js:897:26
   1255   85.4%    LazyCompile: ~decodeText /app/node_modules/busboy/lib/utils.js:95:20
   1253   99.8%      LazyCompile: ~onEnd /app/node_modules/busboy/lib/types/multipart.js:257:25
   1228   98.0%        LazyCompile: *emit events.js:262:44
   1202   97.9%          LazyCompile: ~onPart /app/node_modules/busboy/lib/types/multipart.js:106:32
   1202  100.0%            LazyCompile: *emit events.js:262:44
     26    2.1%          LazyCompile: ~endReadableNT _stream_readable.js:1234:23
     26  100.0%            LazyCompile: *processTicksAndRejections internal/process/task_queues.js:69:35
     22    1.8%        LazyCompile: *endReadableNT _stream_readable.js:1234:23
     22  100.0%          LazyCompile: *processTicksAndRejections internal/process/task_queues.js:69:35
    208   14.1%    LazyCompile: *emit events.js:262:44
    208  100.0%      LazyCompile: *emit events.js:262:44
    208  100.0%        LazyCompile: ~Dicer._oninfo /app/node_modules/dicer/lib/Dicer.js:142:35
    208  100.0%          LazyCompile: ~<anonymous> /app/node_modules/dicer/lib/Dicer.js:126:36
    187   89.9%            LazyCompile: *emit events.js:262:44
     21   10.1%            LazyCompile: *SBMH._sbmh_feed /app/node_modules/streamsearch/lib/sbmh.js:60:37

